Round,Timestamp,Score,Human_Steps,AI_X,AI_Y,Human_X,Human_Y,Action_Human
3,35.893,8,69,3,2,2,3,STAY
3,36.093,8,70,3,2,2,3,UP
3,36.294,8,70,3,2,1,3,STAY
3,36.494,8,71,3,2,1,3,UP
3,36.696,8,71,3,2,1,3,STAY
3,36.895,8,72,3,2,1,3,UP
3,37.095,8,72,3,2,1,3,STAY
3,37.296,8,73,3,2,1,3,DOWN
3,37.497,8,73,3,2,2,3,STAY
3,37.697,8,74,3,2,2,3,RIGHT
3,37.898,8,75,3,3,2,3,UP
3,38.098,8,75,3,3,1,3,STAY
3,38.299,8,75,3,3,1,3,STAY
3,38.499,8,75,3,3,1,3,STAY
3,38.700,8,76,3,3,1,3,UP
3,38.900,8,76,3,3,1,3,STAY
3,39.101,8,77,3,2,1,3,DOWN
3,39.302,9,77,3,2,2,3,STAY
3,39.502,9,78,3,1,2,3,LEFT
3,39.703,10,78,3,1,2,3,STAY
3,39.904,10,79,2,1,2,3,DOWN
3,40.104,10,79,1,1,3,3,STAY
3,40.304,10,79,1,2,3,3,STAY
3,40.505,10,80,1,3,3,3,LEFT
3,40.705,10,80,1,3,3,2,STAY
3,40.905,10,81,1,3,3,2,LEFT
3,41.105,10,81,1,3,3,1,STAY
3,41.306,10,81,1,3,3,1,STAY
3,41.507,10,81,1,3,3,1,STAY
3,41.707,10,81,1,3,3,1,STAY
3,41.908,10,81,1,3,3,1,STAY
3,42.109,10,81,1,3,3,1,STAY
3,42.310,10,81,1,3,3,1,STAY
3,42.509,10,82,1,3,3,1,UP
3,42.711,10,82,1,3,2,1,STAY
3,42.911,10,82,2,3,2,1,STAY
3,43.112,10,82,3,3,2,1,STAY
3,43.312,10,82,3,2,2,1,STAY
3,43.513,11,82,3,2,2,1,STAY
3,43.714,11,82,3,3,2,1,STAY
3,43.915,11,83,2,3,2,1,DOWN
3,44.115,11,83,1,3,3,1,STAY
3,44.316,11,84,1,3,3,1,LEFT
3,44.517,11,84,1,3,3,1,STAY
3,44.717,11,85,1,3,3,1,UP
3,44.918,11,85,1,3,2,1,STAY
4,0.200,0,0,1,3,3,1,STAY
4,0.401,0,0,1,3,3,1,STAY
4,0.602,0,0,1,3,3,1,STAY
4,0.803,0,1,2,3,3,1,LEFT
4,1.003,0,1,3,3,3,1,STAY
4,1.204,0,2,3,3,3,1,UP
4,1.404,0,2,3,3,2,1,STAY
4,1.605,0,2,3,3,2,1,STAY
4,1.805,0,3,3,3,2,1,UP
4,2.006,0,3,3,3,1,1,STAY
4,2.206,0,4,3,3,1,1,RIGHT
4,2.406,0,4,3,3,1,2,STAY
4,2.606,0,5,3,3,1,2,RIGHT
4,2.806,0,5,3,3,1,3,STAY
4,3.007,0,6,3,3,1,3,UP
4,3.207,0,6,3,3,1,3,STAY
4,3.408,0,6,2,3,1,3,STAY
4,3.609,0,7,2,3,1,3,LEFT
4,3.810,0,8,1,3,1,2,LEFT
4,4.011,0,8,1,3,1,1,STAY
4,4.211,0,9,1,3,1,1,DOWN
4,4.411,0,9,1,3,2,1,STAY
4,4.612,0,10,2,3,2,1,DOWN
4,4.813,0,10,3,3,3,1,STAY
4,5.013,0,11,3,2,3,1,DOWN
4,5.213,1,11,3,2,3,1,STAY
4,5.414,1,11,3,2,3,1,STAY
4,5.615,1,12,3,2,3,1,UP
4,5.815,1,12,3,1,2,1,STAY
4,6.015,1,12,3,1,2,1,STAY
4,6.217,1,13,3,1,2,1,RIGHT
4,6.417,1,13,3,2,2,1,STAY
4,6.617,1,13,3,3,2,1,STAY
4,6.817,1,14,2,3,2,1,DOWN
4,7.017,1,14,1,3,3,1,STAY
4,7.218,1,14,1,3,3,1,STAY
4,7.419,1,14,1,3,3,1,STAY
4,7.619,1,14,1,3,3,1,STAY
4,7.820,1,14,1,3,3,1,STAY
4,8.020,1,14,2,3,3,1,STAY
4,8.220,1,14,3,3,3,1,STAY
4,8.421,1,15,3,2,3,1,UP
4,8.621,2,15,3,2,2,1,STAY
4,8.822,2,15,3,1,2,1,STAY
4,9.022,2,15,3,1,2,1,STAY
4,9.222,2,15,3,1,2,1,STAY
4,9.422,2,15,3,2,2,1,STAY
4,9.623,2,15,3,3,2,1,STAY
4,9.823,2,15,2,3,2,1,STAY
4,10.024,2,15,1,3,2,1,STAY
4,10.224,2,15,1,3,2,1,STAY
4,10.425,2,15,1,3,2,1,STAY
4,10.626,2,15,1,3,2,1,STAY
4,10.827,2,15,1,3,2,1,STAY
4,11.026,2,15,2,3,2,1,STAY
4,11.226,2,15,3,3,2,1,STAY
4,11.428,2,16,3,2,2,1,UP
4,11.628,3,16,3,2,1,1,STAY
4,11.829,3,16,3,1,1,1,STAY
4,12.028,3,16,3,1,1,1,STAY
4,12.229,3,16,2,1,1,1,STAY
4,12.430,3,17,2,1,1,1,DOWN
4,12.629,3,17,2,1,1,1,STAY
4,12.829,3,18,2,1,1,1,RIGHT
4,13.030,3,19,1,1,1,2,DOWN
4,13.230,3,19,1,1,1,2,STAY
4,13.432,3,20,1,1,1,2,RIGHT
4,13.632,3,21,1,2,1,3,UP
4,13.832,3,21,1,2,1,3,STAY
4,14.032,3,22,1,1,1,3,UP
4,14.233,3,22,1,1,1,3,STAY
4,14.434,3,22,1,2,1,3,STAY
4,14.635,3,23,1,2,1,3,RIGHT
4,14.834,3,24,1,2,1,3,UP
4,15.035,3,24,1,2,1,3,STAY
4,15.235,3,25,1,2,1,3,DOWN
4,15.435,3,26,1,1,2,3,DOWN
4,15.636,3,26,1,2,3,3,STAY
4,15.836,3,27,1,3,3,3,LEFT
4,16.036,3,28,1,3,3,2,DOWN
4,16.237,4,28,1,3,3,2,STAY
4,16.438,4,29,1,3,3,2,LEFT
4,16.638,4,29,1,3,3,1,STAY
4,16.839,4,30,2,3,3,1,DOWN
4,17.039,4,30,3,3,3,1,STAY
4,17.239,4,31,3,2,3,1,UP
4,17.439,5,32,3,2,2,1,RIGHT
4,17.639,5,32,3,1,2,1,STAY
4,17.841,5,32,3,1,2,1,STAY
4,18.040,5,32,3,1,2,1,STAY
4,18.240,5,32,3,2,2,1,STAY
4,18.441,5,32,3,3,2,1,STAY
4,18.641,5,32,2,3,2,1,STAY
4,18.841,5,33,1,3,2,1,DOWN
4,19.042,5,33,1,3,3,1,STAY
4,19.242,5,33,1,3,3,1,STAY
4,19.442,5,33,1,3,3,1,STAY
4,19.642,5,33,1,2,3,1,STAY
4,19.844,5,33,1,3,3,1,STAY
4,20.043,5,33,1,3,3,1,STAY
4,20.244,5,33,2,3,3,1,STAY
4,20.444,5,33,3,3,3,1,STAY
4,20.644,5,33,3,2,3,1,STAY
4,20.845,6,34,3,2,3,1,LEFT
4,21.045,6,34,3,2,3,1,STAY
4,21.245,6,35,3,2,3,1,UP
4,21.446,6,35,3,2,2,1,STAY
4,21.645,6,36,3,1,2,1,UP
4,21.847,6,36,3,1,1,1,STAY
4,22.046,6,37,3,1,1,1,RIGHT
4,22.246,6,38,3,1,1,2,RIGHT
4,22.447,6,38,3,1,1,3,STAY
4,22.648,6,39,2,1,1,3,UP
4,22.848,6,39,1,1,1,3,STAY
4,23.049,6,39,1,2,1,3,STAY
4,23.248,6,39,1,2,1,3,STAY
4,23.450,6,40,1,2,1,3,DOWN
4,23.649,6,40,1,2,2,3,STAY
4,23.851,6,41,1,2,2,3,DOWN
4,24.051,6,41,1,2,3,3,STAY
4,24.251,6,42,1,2,3,3,LEFT
4,24.453,6,42,1,3,3,2,STAY
4,24.654,6,42,1,3,3,2,STAY
4,24.854,6,42,1,3,3,2,STAY
4,25.054,6,43,1,3,3,2,LEFT
4,25.255,6,43,1,3,3,1,STAY
4,25.455,6,43,2,3,3,1,STAY
4,25.656,6,43,3,3,3,1,STAY
4,25.857,6,43,3,2,3,1,STAY
4,26.056,7,43,3,2,3,1,STAY
4,26.257,7,43,3,2,3,1,STAY
4,26.458,7,44,3,2,3,1,LEFT
4,26.658,7,44,3,2,3,1,STAY
4,26.858,7,45,3,2,3,1,UP
4,27.059,7,46,3,3,2,1,UP
4,27.259,7,46,2,3,1,1,STAY
4,27.460,7,47,1,3,1,1,RIGHT
4,27.660,7,48,1,3,1,2,UP
4,27.862,7,48,1,3,1,2,STAY
4,28.061,7,49,1,3,1,2,LEFT
4,28.262,7,49,1,2,1,1,STAY
4,28.463,7,50,1,2,1,1,DOWN
4,28.663,7,51,1,3,2,1,DOWN
4,28.863,7,51,1,3,3,1,STAY
4,29.064,7,51,1,3,3,1,STAY
4,29.264,7,51,1,3,3,1,STAY
4,29.464,7,51,1,3,3,1,STAY
4,29.665,7,51,2,3,3,1,STAY
4,29.866,7,51,3,3,3,1,STAY
4,30.067,7,51,3,2,3,1,STAY
4,30.268,8,51,3,2,3,1,STAY
4,30.467,8,51,3,2,3,1,STAY
4,30.668,8,52,3,2,3,1,LEFT
4,30.869,8,52,3,2,3,1,STAY
4,31.069,8,53,3,3,3,1,UP
4,31.270,8,54,2,3,2,1,UP
4,31.470,8,54,1,3,1,1,STAY
4,31.671,8,55,1,3,1,1,RIGHT
4,31.871,8,56,1,3,1,2,UP
4,32.072,8,56,1,3,1,2,STAY
4,32.272,8,57,1,3,1,2,LEFT
4,32.472,8,57,1,3,1,1,STAY
4,32.673,8,58,1,3,1,1,DOWN
4,32.874,8,59,1,2,2,1,DOWN
4,33.073,8,59,1,2,3,1,STAY
4,33.275,8,59,1,3,3,1,STAY
4,33.474,8,59,1,3,3,1,STAY
4,33.674,8,59,1,3,3,1,STAY
4,33.875,8,59,1,3,3,1,STAY
4,34.075,8,59,1,3,3,1,STAY
4,34.276,8,59,2,3,3,1,STAY
4,34.477,8,59,3,3,3,1,STAY
4,34.677,8,59,3,2,3,1,STAY
4,34.876,9,59,3,2,3,1,STAY
4,35.077,9,60,3,2,3,1,LEFT
4,35.277,9,60,3,2,3,1,STAY
4,35.477,9,61,3,2,3,1,UP
4,35.678,9,61,3,2,2,1,STAY
4,35.877,9,62,3,2,2,1,UP
4,36.079,9,63,3,2,1,1,RIGHT
4,36.280,9,63,3,2,1,2,STAY
4,36.480,9,64,3,2,1,2,UP
4,36.679,9,64,3,2,1,2,STAY
4,36.879,9,64,3,1,1,2,STAY
4,37.080,9,64,2,1,1,2,STAY
4,37.280,9,64,1,1,1,2,STAY
4,37.481,9,64,1,1,1,2,STAY
4,37.681,9,64,1,1,1,2,STAY
4,37.881,9,65,1,1,1,2,DOWN
4,38.081,9,65,1,1,1,2,STAY
4,38.282,9,66,1,1,1,2,RIGHT
4,38.483,9,67,1,2,1,3,UP
4,38.684,9,67,1,2,1,3,STAY
4,38.884,9,68,1,2,1,3,UP
4,39.085,9,68,1,2,1,3,STAY
4,39.285,9,69,1,2,1,3,RIGHT
4,39.485,9,70,1,2,1,3,UP
4,39.685,9,70,1,2,1,3,STAY
4,39.885,9,71,1,1,1,3,DOWN
4,40.087,9,71,2,1,2,3,STAY
4,40.287,9,72,3,1,2,3,DOWN
4,40.488,9,72,3,2,3,3,STAY
4,40.688,9,72,3,2,3,3,STAY
4,40.889,9,72,3,1,3,3,STAY
4,41.089,9,72,2,1,3,3,STAY
4,41.289,9,73,1,1,3,3,LEFT
4,41.490,9,74,1,2,3,2,DOWN
4,41.690,10,74,1,2,3,2,STAY
4,41.891,10,75,1,3,3,2,LEFT
4,42.092,10,75,1,3,3,1,STAY
4,42.292,10,76,1,3,3,1,DOWN
4,42.492,10,76,1,3,3,1,STAY
4,42.692,10,77,1,3,3,1,UP
4,42.893,10,77,2,3,2,1,STAY
4,43.093,10,78,3,3,2,1,RIGHT
4,43.294,10,78,3,2,2,1,STAY
4,43.494,11,78,3,2,2,1,STAY
4,43.694,11,78,3,1,2,1,STAY
4,43.895,11,78,3,1,2,1,STAY
4,44.095,11,78,3,2,2,1,STAY
4,44.295,11,78,3,3,2,1,STAY
4,44.496,11,79,2,3,2,1,DOWN
4,44.696,11,79,1,3,3,1,STAY
4,44.897,11,79,1,3,3,1,STAY
5,0.200,0,0,1,3,3,1,STAY
5,0.401,0,0,1,3,3,1,STAY
5,0.601,0,0,1,3,3,1,STAY
5,0.802,0,1,2,3,3,1,LEFT
5,1.003,0,1,3,3,3,1,STAY
5,1.204,0,2,3,3,3,1,UP
5,1.404,0,2,3,3,2,1,STAY
5,1.604,0,3,3,3,2,1,RIGHT
5,1.805,0,3,3,3,2,1,STAY
5,2.005,0,4,2,3,2,1,DOWN
5,2.205,0,4,2,3,3,1,STAY
5,2.406,0,5,1,3,3,1,DOWN
5,2.606,0,5,1,3,3,1,STAY
5,2.807,0,6,1,3,3,1,UP
5,3.008,0,7,1,3,2,1,RIGHT
5,3.209,0,7,1,3,2,1,STAY
5,3.409,0,8,1,3,2,1,DOWN
5,3.610,0,8,2,3,3,1,STAY
5,3.810,0,8,3,3,3,1,STAY
5,4.011,0,8,3,2,3,1,STAY
5,4.211,1,8,3,2,3,1,STAY
5,4.411,1,8,3,2,3,1,STAY
5,4.611,1,8,3,2,3,1,STAY
5,4.812,1,9,3,2,3,1,LEFT
5,5.013,1,9,3,2,3,1,STAY
5,5.213,1,9,3,2,3,1,STAY
5,5.413,1,9,3,2,3,1,STAY
5,5.615,1,9,3,2,3,1,STAY
5,5.815,1,9,3,2,3,1,STAY
5,6.015,1,10,3,2,3,1,DOWN
5,6.215,1,10,3,2,3,1,STAY
5,6.417,1,11,3,2,3,1,UP
5,6.617,1,11,3,1,2,1,STAY
5,6.818,1,11,3,1,2,1,STAY
5,7.018,1,11,3,1,2,1,STAY
5,7.219,1,11,3,2,2,1,STAY
5,7.419,1,11,3,3,2,1,STAY
5,7.620,1,11,2,3,2,1,STAY
5,7.821,1,11,1,3,2,1,STAY
5,8.020,1,11,1,3,2,1,STAY
5,8.220,1,12,1,3,2,1,DOWN
5,8.421,1,13,1,3,3,1,DOWN
5,8.622,1,13,1,3,3,1,STAY
5,8.823,1,13,2,3,3,1,STAY
5,9.023,1,13,3,3,3,1,STAY
5,9.224,1,13,3,2,3,1,STAY
5,9.424,2,13,3,2,3,1,STAY
5,9.624,2,14,3,2,3,1,LEFT
5,9.824,2,14,3,2,3,1,STAY
5,10.025,2,15,3,2,3,1,UP
5,10.226,2,15,3,2,2,1,STAY
5,10.426,2,16,3,2,2,1,UP
5,10.627,2,17,3,2,1,1,RIGHT
5,10.827,2,17,3,1,1,2,STAY
5,11.027,2,18,3,2,1,2,RIGHT
5,11.228,2,18,3,3,1,3,STAY
5,11.428,2,19,2,3,1,3,UP
5,11.629,2,19,2,3,1,3,STAY
5,11.830,2,20,2,3,1,3,UP
5,12.030,2,20,2,3,1,3,STAY
5,12.230,2,21,2,3,1,3,RIGHT
5,12.432,2,21,2,3,1,3,STAY
5,12.632,2,22,2,3,1,3,UP
5,12.832,2,22,2,3,1,3,STAY
5,13.032,2,22,3,3,1,3,STAY
5,13.233,2,22,3,2,1,3,STAY
5,13.433,2,22,3,2,1,3,STAY
5,13.634,2,23,3,2,1,3,DOWN
5,13.834,2,23,3,2,2,3,STAY
5,14.034,2,24,3,2,2,3,DOWN
5,14.235,2,24,3,2,3,3,STAY
5,14.435,2,24,3,2,3,3,STAY
5,14.636,2,25,3,2,3,3,DOWN
5,14.837,3,25,3,2,3,3,STAY
5,15.036,3,25,3,2,3,3,STAY
5,15.237,3,25,3,2,3,3,STAY
5,15.438,3,25,3,2,3,3,STAY
5,15.638,3,25,3,2,3,3,STAY
5,15.838,3,25,3,2,3,3,STAY
5,16.039,3,25,3,2,3,3,STAY
5,16.240,3,25,3,2,3,3,STAY
5,16.441,3,25,3,2,3,3,STAY
5,16.641,3,25,3,2,3,3,STAY
5,16.842,3,25,3,2,3,3,STAY
5,17.042,3,25,3,2,3,3,STAY
5,17.242,3,25,3,2,3,3,STAY
5,17.442,3,25,3,2,3,3,STAY
5,17.643,3,25,3,2,3,3,STAY
5,17.843,3,25,3,2,3,3,STAY
5,18.044,3,25,3,2,3,3,STAY
5,18.244,3,25,3,2,3,3,STAY
5,18.445,3,25,3,2,3,3,STAY
5,18.645,3,25,3,2,3,3,STAY
5,18.846,3,26,3,2,3,3,UP
5,19.046,3,26,3,2,2,3,STAY
5,19.246,3,26,3,2,2,3,STAY
5,19.447,3,27,3,2,2,3,LEFT
5,19.647,3,27,3,2,2,3,STAY
5,19.847,3,28,3,2,2,3,UP
5,20.048,3,29,3,2,1,3,UP
5,20.249,3,29,3,2,1,3,STAY
5,20.449,3,29,3,2,1,3,STAY
5,20.650,3,30,3,2,1,3,UP
5,20.850,3,30,3,2,1,3,STAY
5,21.051,3,30,3,2,1,3,STAY
5,21.251,3,31,3,3,1,3,DOWN
5,21.451,3,31,3,3,2,3,STAY
5,21.652,3,32,3,2,2,3,RIGHT
5,21.852,3,32,3,2,2,3,STAY
5,22.053,3,33,3,2,2,3,UP
5,22.254,3,33,3,2,1,3,STAY
5,22.453,3,34,3,1,1,3,UP
5,22.654,3,34,2,1,1,3,STAY
5,22.854,3,35,3,1,1,3,DOWN
5,23.054,3,35,3,2,2,3,STAY
5,23.255,4,36,3,2,2,3,DOWN
5,23.455,4,36,3,3,2,3,STAY
5,23.656,4,36,3,3,2,3,STAY
5,23.856,4,36,3,3,2,3,STAY
5,24.057,4,37,3,3,2,3,LEFT
5,24.258,5,37,3,3,2,3,STAY
5,24.458,5,38,3,3,2,3,DOWN
5,24.660,5,38,3,3,2,3,STAY
5,24.859,5,38,3,3,2,3,STAY
5,25.059,5,38,3,3,2,3,STAY
5,25.260,5,38,3,3,2,3,STAY
5,25.460,5,38,3,3,2,3,STAY
5,25.660,5,39,3,3,2,3,LEFT
5,25.861,5,39,3,3,2,3,STAY
5,26.061,5,40,3,3,2,3,UP
5,26.261,5,40,2,3,1,3,STAY
5,26.461,5,40,2,3,1,3,STAY
5,26.662,5,40,2,3,1,3,STAY
5,26.862,5,41,3,3,1,3,LEFT
5,27.063,5,41,3,2,1,2,STAY
5,27.264,5,41,3,1,1,2,STAY
5,27.464,5,41,3,1,1,2,STAY
5,27.665,5,42,3,2,1,2,DOWN
5,27.865,5,42,3,3,1,2,STAY
5,28.066,5,42,2,3,1,2,STAY
5,28.267,5,43,1,3,1,2,LEFT
5,28.467,5,43,1,3,1,1,STAY
5,28.668,5,44,1,3,1,1,DOWN
5,28.869,5,44,1,3,2,1,STAY
5,29.069,5,45,1,3,2,1,DOWN
5,29.270,5,45,1,3,3,1,STAY
5,29.470,5,45,1,3,3,1,STAY
5,29.671,5,45,1,3,3,1,STAY
5,29.871,5,45,1,3,3,1,STAY
5,30.071,5,45,2,3,3,1,STAY
5,30.272,5,45,3,3,3,1,STAY
5,30.472,5,45,3,2,3,1,STAY
5,30.673,6,45,3,2,3,1,STAY
5,30.874,6,46,3,3,3,1,LEFT
5,31.073,6,46,2,3,3,1,STAY
5,31.274,6,46,1,3,3,1,STAY
5,31.475,6,47,1,3,3,1,RIGHT
5,31.676,6,48,1,3,3,2,RIGHT
5,31.876,6,48,1,3,3,3,STAY
5,32.076,6,48,1,3,3,3,STAY
5,32.277,6,49,1,3,3,3,DOWN
5,32.476,6,50,1,3,3,3,LEFT
5,32.678,6,51,1,3,3,2,LEFT
5,32.878,6,51,1,3,3,1,STAY
5,33.078,6,51,1,3,3,1,STAY
5,33.279,6,51,1,3,3,1,STAY
5,33.481,6,51,1,3,3,1,STAY
5,33.680,6,51,1,3,3,1,STAY
5,33.882,6,51,1,3,3,1,STAY
5,34.082,6,51,1,3,3,1,STAY
5,34.282,6,51,1,3,3,1,STAY
5,34.482,6,51,1,3,3,1,STAY
5,34.683,6,51,1,3,3,1,STAY
5,34.885,6,51,1,3,3,1,STAY
5,35.085,6,51,1,3,3,1,STAY
5,35.285,6,51,1,3,3,1,STAY
5,35.485,6,51,1,3,3,1,STAY
5,35.686,6,51,1,3,3,1,STAY
5,35.887,6,51,1,3,3,1,STAY
5,36.087,6,51,1,3,3,1,STAY
5,36.288,6,51,1,3,3,1,STAY
5,36.488,6,51,1,3,3,1,STAY
5,36.689,6,51,1,3,3,1,STAY
5,36.889,6,51,1,3,3,1,STAY
5,37.089,6,51,1,3,3,1,STAY
5,37.291,6,52,1,3,3,1,UP
5,37.490,6,52,1,3,2,1,STAY
5,37.690,6,52,1,3,2,1,STAY
5,37.892,6,52,1,3,2,1,STAY
5,38.092,6,52,1,3,2,1,STAY
5,38.292,6,53,1,3,2,1,DOWN
5,38.493,6,53,1,3,3,1,STAY
5,38.694,6,53,1,3,3,1,STAY
5,38.894,6,54,1,3,3,1,UP
5,39.095,6,54,1,3,2,1,STAY
5,39.296,6,55,1,3,2,1,RIGHT
5,39.496,6,55,1,3,2,1,STAY
5,39.696,6,55,1,3,2,1,STAY
5,39.897,6,56,1,3,2,1,DOWN
5,40.098,6,56,1,3,3,1,STAY
5,40.298,6,57,1,3,3,1,RIGHT
5,40.498,6,58,1,3,3,2,DOWN
5,40.698,7,58,1,3,3,2,STAY
5,40.899,7,58,1,3,3,2,STAY
5,41.099,7,59,1,3,3,2,LEFT
5,41.300,7,59,2,3,3,1,STAY
5,41.501,7,59,3,3,3,1,STAY
5,41.702,7,59,3,3,3,1,STAY
5,41.902,7,60,3,3,3,1,DOWN
5,42.103,7,60,2,3,3,1,STAY
5,42.304,7,61,1,3,3,1,UP
5,42.505,7,62,1,3,2,1,RIGHT
5,42.704,7,62,1,3,2,1,STAY
5,42.904,7,63,1,3,2,1,DOWN
5,43.105,7,63,1,3,3,1,STAY
5,43.306,7,63,1,3,3,1,STAY
5,43.506,7,63,2,3,3,1,STAY
5,43.706,7,63,3,3,3,1,STAY
5,43.907,7,63,3,2,3,1,STAY
5,44.108,8,63,3,2,3,1,STAY
5,44.308,8,63,3,2,3,1,STAY
5,44.509,8,63,3,2,3,1,STAY
5,44.710,8,63,3,2,3,1,STAY
5,44.910,8,63,3,2,3,1,STAY
6,0.200,0,0,1,3,3,1,STAY
6,0.400,0,0,1,3,3,1,STAY
6,0.600,0,0,1,3,3,1,STAY
6,0.800,0,0,2,3,3,1,STAY
6,1.001,0,0,3,3,3,1,STAY
6,1.202,0,0,3,2,3,1,STAY
6,1.402,0,1,3,2,3,1,DOWN
6,1.603,0,1,3,2,3,1,STAY
6,1.803,0,2,3,2,3,1,UP
6,2.004,0,3,3,1,2,1,RIGHT
6,2.204,0,3,3,2,2,1,STAY
6,2.404,0,3,3,3,2,1,STAY
6,2.605,0,3,2,3,2,1,STAY
6,2.805,0,3,1,3,2,1,STAY
6,3.006,0,4,1,3,2,1,DOWN
6,3.207,0,4,2,3,3,1,STAY
6,3.406,0,4,3,3,3,1,STAY
6,3.607,0,5,3,2,3,1,LEFT
6,3.808,0,5,3,2,3,1,STAY
6,4.009,0,5,3,2,3,1,STAY
6,4.209,0,5,3,2,3,1,STAY
6,4.408,0,5,3,2,3,1,STAY
6,4.609,0,6,3,2,3,1,UP
6,4.810,0,6,3,2,2,1,STAY
6,5.010,0,7,3,2,2,1,UP
6,5.210,0,7,3,2,1,1,STAY
6,5.411,0,8,3,2,1,1,RIGHT
6,5.611,0,8,3,2,1,2,STAY
6,5.814,0,9,3,2,1,2,RIGHT
6,6.014,0,9,3,2,1,3,STAY
6,6.213,0,10,3,2,1,3,UP
6,6.413,0,11,3,2,1,3,UP
6,6.614,0,11,3,3,1,3,STAY
6,6.814,0,12,2,3,1,3,RIGHT
6,7.014,0,13,2,3,1,3,UP
6,7.215,0,13,2,3,1,3,STAY
6,7.416,0,13,3,3,1,3,STAY
6,7.615,0,14,3,2,1,3,DOWN
6,7.816,0,14,3,2,2,3,STAY
6,8.016,0,15,3,2,2,3,DOWN
6,8.217,0,15,3,2,3,3,STAY
6,8.416,0,15,3,2,3,3,STAY
6,8.618,0,16,3,2,3,3,DOWN
6,8.818,1,16,3,2,3,3,STAY
6,9.019,1,17,3,2,3,3,UP
6,9.219,1,17,3,2,2,3,STAY
6,9.419,1,18,3,2,2,3,LEFT
6,9.620,1,18,3,2,2,3,STAY
6,9.820,1,19,3,2,2,3,UP
6,10.021,1,19,3,2,1,3,STAY
6,10.222,1,20,3,2,1,3,UP
6,10.423,1,20,3,2,1,3,STAY
6,10.624,1,20,3,2,1,3,STAY
6,10.824,1,21,3,2,1,3,UP
6,11.025,1,21,3,2,1,3,STAY
6,11.226,1,22,3,2,1,3,DOWN
6,11.426,1,22,3,2,2,3,STAY
6,11.627,1,23,3,2,2,3,RIGHT
6,11.827,1,23,3,2,2,3,STAY
6,12.027,1,24,3,2,2,3,UP
6,12.228,1,24,3,2,1,3,STAY
6,12.428,1,25,3,3,1,3,UP
6,12.629,1,25,3,3,1,3,STAY
6,12.829,1,26,3,2,1,3,DOWN
6,13.031,2,26,3,2,2,3,STAY
6,13.231,2,26,3,3,2,3,STAY
6,13.430,2,26,3,3,2,3,STAY
6,13.631,2,26,3,3,2,3,STAY
6,13.831,2,27,3,3,2,3,LEFT
6,14.032,3,27,3,3,2,3,STAY
6,14.233,3,27,3,3,2,3,STAY
6,14.433,3,28,3,3,2,3,UP
6,14.635,3,28,2,3,1,3,STAY
6,14.835,3,28,2,3,1,3,STAY
6,15.035,3,28,2,3,1,3,STAY
6,15.235,3,28,2,3,1,3,STAY
6,15.435,3,28,2,3,1,3,STAY
6,15.635,3,28,2,3,1,3,STAY
6,15.837,3,29,2,3,1,3,LEFT
6,16.037,3,29,1,3,1,2,STAY
6,16.237,3,29,1,3,1,2,STAY
6,16.438,3,30,1,3,1,2,LEFT
6,16.638,3,30,1,3,1,1,STAY
6,16.839,3,31,1,3,1,1,LEFT
6,17.038,3,32,1,3,1,1,DOWN
6,17.239,3,32,1,3,2,1,STAY
6,17.439,3,33,1,3,2,1,DOWN
6,17.641,3,33,1,3,3,1,STAY
6,17.840,3,34,1,3,3,1,LEFT
6,18.041,3,34,1,3,3,1,STAY
6,18.242,3,35,1,3,3,1,RIGHT
6,18.442,3,35,1,3,3,2,STAY
6,18.643,3,36,1,3,3,2,RIGHT
6,18.843,3,36,1,3,3,3,STAY
6,19.043,3,37,1,3,3,3,DOWN
6,19.243,3,37,1,3,3,3,STAY
6,19.444,3,37,1,3,3,3,STAY
6,19.644,3,38,1,3,3,3,LEFT
6,19.844,3,39,1,3,3,2,UP
6,20.044,3,39,1,3,3,2,STAY
6,20.246,3,40,1,3,3,2,DOWN
6,20.445,4,40,1,3,3,2,STAY
6,20.647,4,40,2,3,3,2,STAY
6,20.845,4,41,3,3,3,2,LEFT
6,21.046,4,41,3,3,3,1,STAY
6,21.247,4,42,2,3,3,1,DOWN
6,21.448,4,42,1,3,3,1,STAY
6,21.647,4,42,1,3,3,1,STAY
6,21.848,4,42,1,3,3,1,STAY
6,22.048,4,42,1,3,3,1,STAY
6,22.248,4,42,1,3,3,1,STAY
6,22.448,4,42,1,3,3,1,STAY
6,22.648,4,42,1,3,3,1,STAY
6,22.850,4,42,1,3,3,1,STAY
6,23.049,4,42,2,3,3,1,STAY
6,23.250,4,43,3,3,3,1,UP
6,23.450,4,43,3,2,2,1,STAY
6,23.651,5,44,3,2,2,1,UP
6,23.851,5,44,3,1,1,1,STAY
6,24.051,5,45,3,1,1,1,RIGHT
6,24.252,5,46,2,1,1,2,RIGHT
6,24.452,5,46,1,1,1,3,STAY
6,24.653,5,47,1,2,1,3,UP
6,24.853,5,48,1,2,1,3,UP
6,25.053,5,48,1,2,1,3,STAY
6,25.253,5,49,1,1,1,3,RIGHT
6,25.453,5,49,1,2,1,3,STAY
6,25.653,5,50,1,2,1,3,UP
6,25.854,5,51,1,2,1,3,DOWN
6,26.054,5,51,1,2,2,3,STAY
6,26.255,5,52,1,2,2,3,DOWN
6,26.456,5,52,1,2,3,3,STAY
6,26.654,5,53,1,2,3,3,LEFT
6,26.855,5,54,1,3,3,2,DOWN
6,27.056,6,54,1,3,3,2,STAY
