Round,Timestamp,Score,Human_Steps,AI_X,AI_Y,Human_X,Human_Y,Action_Human
10,22.654,6,59,1,3,3,3,STAY
10,22.855,6,59,1,3,3,3,STAY
10,23.055,6,59,1,3,3,3,STAY
10,23.255,6,60,2,3,3,3,LEFT
10,23.456,6,60,3,3,3,2,STAY
10,23.657,6,60,3,3,3,2,STAY
10,23.857,6,61,3,3,3,2,LEFT
10,24.057,6,61,3,2,3,1,STAY
10,24.258,7,62,3,2,3,1,UP
10,24.459,7,63,3,1,2,1,UP
10,24.660,7,64,3,1,1,1,RIGHT
10,24.860,7,64,2,1,1,2,STAY
10,25.061,7,65,1,1,1,2,RIGHT
10,25.261,7,66,1,1,1,3,DOWN
10,25.461,7,66,1,2,2,3,STAY
10,25.661,7,67,1,3,2,3,DOWN
10,25.862,7,68,1,3,3,3,LEFT
10,26.063,7,68,1,3,3,2,STAY
10,26.264,7,68,1,3,3,2,STAY
10,26.465,7,68,1,3,3,2,STAY
10,26.666,7,69,2,3,3,2,LEFT
10,26.866,7,70,3,3,3,1,LEFT
10,27.067,7,70,3,2,3,1,STAY
10,27.267,8,71,3,2,3,1,UP
10,27.467,8,71,3,1,2,1,STAY
10,27.668,8,71,3,1,2,1,STAY
10,27.869,8,72,3,1,2,1,UP
10,28.068,8,73,3,1,1,1,RIGHT
10,28.269,8,74,2,1,1,2,RIGHT
10,28.471,8,75,1,1,1,3,DOWN
10,28.671,8,75,1,2,2,3,STAY
10,28.871,8,75,1,3,2,3,STAY
10,29.071,8,75,1,3,2,3,STAY
10,29.271,8,76,1,3,2,3,DOWN
10,29.472,8,76,1,3,3,3,STAY
10,29.673,8,77,1,3,3,3,LEFT
10,29.873,8,78,1,3,3,2,LEFT
10,30.073,8,78,2,3,3,1,STAY
10,30.275,8,79,3,3,3,1,LEFT
10,30.474,8,80,3,2,3,1,UP
10,30.675,9,81,3,2,2,1,UP
10,30.876,9,82,3,1,1,1,UP
10,31.077,9,83,3,1,1,1,RIGHT
10,31.277,9,84,3,1,1,2,RIGHT
10,31.478,9,84,2,1,1,3,STAY
10,31.678,9,85,1,1,1,3,DOWN
10,31.879,9,86,1,2,2,3,DOWN
10,32.079,9,87,1,3,3,3,LEFT
10,32.279,9,88,1,3,3,2,LEFT
10,32.480,9,89,1,3,3,1,LEFT
10,32.681,9,90,1,3,3,1,UP
10,32.881,9,91,1,3,2,1,UP
10,33.082,9,91,2,3,1,1,STAY
10,33.282,9,92,3,3,1,1,RIGHT
10,33.483,9,93,3,2,1,2,RIGHT
10,33.683,10,93,3,2,1,3,STAY
10,33.884,10,94,3,1,1,3,DOWN
10,34.084,10,94,3,1,2,3,STAY
10,34.284,10,95,2,1,2,3,DOWN
10,34.485,10,95,1,1,3,3,STAY
10,34.686,10,96,1,2,3,3,DOWN
10,34.886,10,96,1,3,3,3,STAY
10,35.086,10,97,1,3,3,3,LEFT
10,35.288,10,98,1,3,3,2,LEFT
10,35.487,10,99,1,3,3,1,LEFT
10,35.688,10,100,1,3,3,1,UP
10,35.888,10,101,1,3,2,1,UP
10,36.088,10,101,2,3,1,1,STAY
10,36.288,10,102,3,3,1,1,RIGHT
10,36.489,10,103,3,2,1,2,RIGHT
10,36.690,11,103,3,2,1,3,STAY
10,36.890,11,104,3,1,1,3,DOWN
10,37.090,11,104,3,1,2,3,STAY
10,37.291,11,105,2,1,2,3,DOWN
10,37.491,11,105,1,1,3,3,STAY
10,37.692,11,105,1,2,3,3,STAY
10,37.892,11,105,1,3,3,3,STAY
10,38.092,11,106,1,3,3,3,LEFT
10,38.294,11,107,1,3,3,2,LEFT
10,38.494,11,108,1,3,3,1,UP
10,38.694,11,109,1,3,2,1,UP
10,38.895,11,110,1,3,1,1,UP
10,39.096,11,110,2,3,1,1,STAY
10,39.296,11,111,3,3,1,1,RIGHT
10,39.497,11,112,3,2,1,2,RIGHT
10,39.699,12,113,3,2,1,3,RIGHT
10,39.898,12,114,3,1,1,3,DOWN
10,40.098,12,114,3,1,2,3,STAY
10,40.298,12,114,2,1,2,3,STAY
10,40.500,12,114,1,1,2,3,STAY
10,40.700,12,115,1,1,2,3,DOWN
10,40.900,12,116,1,2,3,3,RIGHT
10,41.101,12,116,1,3,3,3,STAY
10,41.303,12,117,1,3,3,3,DOWN
10,41.502,12,118,1,3,3,3,LEFT
10,41.702,12,118,1,3,3,2,STAY
10,41.903,12,119,1,3,3,2,LEFT
10,42.103,12,120,2,3,3,1,UP
10,42.304,12,120,3,3,2,1,STAY
10,42.504,12,121,3,3,2,1,UP
10,42.705,12,121,3,3,1,1,STAY
10,42.906,12,122,3,2,1,1,RIGHT
10,43.105,13,122,3,2,1,2,STAY
10,43.306,13,123,3,1,1,2,RIGHT
10,43.506,13,124,3,1,1,3,DOWN
10,43.707,13,124,2,1,2,3,STAY
10,43.907,13,125,1,1,2,3,DOWN
10,44.108,13,125,1,2,3,3,STAY
10,44.309,13,126,1,3,3,3,LEFT
10,44.509,13,127,1,3,3,2,LEFT
10,44.709,13,128,1,3,3,1,UP
10,44.910,13,129,1,3,2,1,UP
