Round,Timestamp,AI_X,AI_Y,Human_X,Human_Y,AI_Holding_Dish,Human_Holding_Dish,Action_Human,Score_Count
4,48.001,1,3,3,2,False,False,STAY,15
4,48.201,1,3,3,2,False,False,STAY,15
4,48.401,1,3,3,2,False,False,LEFT,15
4,48.601,1,3,3,1,False,False,STAY,15
4,48.802,1,3,3,1,True,False,STAY,15
4,49.002,2,3,3,1,True,False,STAY,15
4,49.202,3,3,3,1,True,False,UP,15
4,49.402,3,2,2,1,True,False,STAY,15
4,49.602,3,2,2,1,False,False,UP,16
4,49.802,3,1,1,1,False,False,STAY,16
4,50.110,3,1,1,1,False,False,RIGHT,16
4,50.313,3,2,1,2,False,False,STAY,16
4,50.513,3,3,1,2,False,False,RIGHT,16
4,50.713,2,3,1,3,False,False,LEFT,16
4,50.913,1,3,1,2,False,False,STAY,16
4,51.113,1,3,1,2,False,False,LEFT,16
4,51.313,1,3,1,1,False,False,STAY,16
4,51.513,1,3,1,1,False,False,DOWN,16
4,51.713,1,3,2,1,True,False,STAY,16
4,51.913,2,3,2,1,True,False,STAY,16
4,52.113,3,3,2,1,True,False,STAY,16
4,52.313,3,2,2,1,True,False,STAY,16
4,52.513,3,2,2,1,False,False,UP,17
4,52.713,3,1,1,1,False,False,UP,17
4,52.913,3,1,1,1,False,False,RIGHT,17
4,53.113,3,2,1,2,False,False,STAY,17
4,53.313,3,3,1,2,False,False,STAY,17
4,53.513,2,3,1,2,False,False,STAY,17
4,53.713,1,3,1,2,False,False,STAY,17
4,53.913,1,3,1,2,False,False,LEFT,17
4,54.113,1,3,1,1,False,False,STAY,17
4,54.313,1,3,1,1,False,False,STAY,17
4,54.513,1,3,1,1,True,False,STAY,17
4,54.713,2,3,1,1,True,False,STAY,17
4,54.913,3,3,1,1,True,False,STAY,17
4,55.113,3,2,1,1,True,False,STAY,17
4,55.313,3,2,1,1,False,False,STAY,18
4,55.513,3,1,1,1,False,False,STAY,18
4,55.713,3,1,1,1,False,False,STAY,18
4,55.913,3,2,1,1,False,False,STAY,18
4,56.113,3,3,1,1,False,False,STAY,18
4,56.313,2,3,1,1,False,False,STAY,18
4,56.513,1,3,1,1,False,False,STAY,18
4,56.713,1,3,1,1,False,False,STAY,18
4,56.913,1,3,1,1,False,False,STAY,18
4,57.113,1,3,1,1,False,False,STAY,18
4,57.313,1,3,1,1,False,False,STAY,18
4,57.513,1,3,1,1,True,False,STAY,18
4,57.713,2,3,1,1,True,False,STAY,18
4,57.913,3,3,1,1,True,False,STAY,18
4,58.113,3,2,1,1,True,False,STAY,18
4,58.313,3,2,1,1,False,False,STAY,19
4,58.513,3,1,1,1,False,False,STAY,19
4,58.713,3,1,1,1,False,False,STAY,19
4,58.913,3,2,1,1,False,False,STAY,19
4,59.106,3,3,1,1,False,False,STAY,19
4,59.316,2,3,1,1,False,False,STAY,19
4,59.516,1,3,1,1,False,False,STAY,19
4,59.716,1,3,1,1,False,False,STAY,19
4,59.916,1,3,1,1,False,False,STAY,19
5,0.200,1,3,3,1,False,False,STAY,0
5,0.400,1,3,3,1,False,False,STAY,0
5,0.600,1,3,3,1,False,False,STAY,0
5,0.800,1,3,3,1,False,False,STAY,0
5,1.000,1,3,3,1,False,False,UP,0
5,1.200,2,3,2,1,False,False,UP,0
5,1.400,3,3,1,1,False,False,STAY,0
5,1.600,3,2,1,1,False,False,STAY,0
5,1.800,3,1,1,1,False,False,STAY,0
5,2.000,3,1,1,1,False,False,STAY,0
5,2.200,2,1,1,1,False,False,STAY,0
5,2.400,2,1,1,1,False,False,STAY,0
5,2.600,2,1,1,1,False,False,STAY,0
5,2.800,2,1,1,1,False,False,STAY,0
5,3.000,2,1,1,1,False,False,STAY,0
5,3.200,2,1,1,1,False,False,STAY,0
5,3.400,2,1,1,1,False,False,STAY,0
5,3.600,2,1,1,1,False,False,UP,0
5,3.800,2,1,1,1,False,False,STAY,0
5,4.000,2,1,1,1,False,False,RIGHT,0
5,4.200,1,1,1,2,False,False,STAY,0
5,4.400,1,1,1,2,False,False,STAY,0
5,4.600,1,1,1,2,False,False,RIGHT,0
5,4.800,1,2,1,3,False,False,STAY,0
5,5.000,1,2,1,3,False,False,DOWN,0
5,5.200,1,3,2,3,False,False,DOWN,0
5,5.400,1,3,3,3,False,False,STAY,0
5,5.600,1,3,3,3,False,False,LEFT,0
5,5.800,1,3,3,2,False,False,LEFT,0
5,6.000,1,3,3,1,True,False,UP,0
5,6.200,2,3,2,1,True,False,STAY,0
5,6.400,3,3,2,1,True,False,STAY,0
5,6.600,3,2,2,1,True,False,STAY,0
5,6.800,3,2,2,1,False,False,STAY,1
5,7.000,3,1,2,1,False,False,STAY,1
5,7.200,3,1,2,1,False,False,STAY,1
5,7.400,3,1,2,1,False,False,STAY,1
5,7.600,3,1,2,1,False,False,STAY,1
5,7.800,3,2,2,1,False,False,STAY,1
5,8.000,3,3,2,1,False,False,STAY,1
5,8.200,2,3,2,1,False,False,STAY,1
5,8.400,1,3,2,1,False,False,STAY,1
5,8.600,1,3,2,1,False,False,STAY,1
5,8.800,1,3,2,1,False,False,STAY,1
5,9.000,1,3,2,1,False,False,STAY,1
5,9.200,1,3,2,1,True,False,STAY,1
5,9.400,2,3,2,1,True,False,STAY,1
5,9.600,3,3,2,1,True,False,STAY,1
5,9.800,3,2,2,1,True,False,STAY,1
5,10.000,3,2,2,1,False,False,STAY,2
5,10.200,3,1,2,1,False,False,STAY,2
5,10.400,3,1,2,1,False,False,STAY,2
5,10.600,3,2,2,1,False,False,STAY,2
5,10.800,3,3,2,1,False,False,STAY,2
5,11.000,2,3,2,1,False,False,STAY,2
5,11.200,1,3,2,1,False,False,STAY,2
5,11.400,1,3,2,1,False,False,STAY,2
5,11.600,1,3,2,1,False,False,STAY,2
5,11.800,1,3,2,1,False,False,STAY,2
5,12.000,1,3,2,1,False,False,STAY,2
5,12.200,1,3,2,1,True,False,STAY,2
5,12.400,2,3,2,1,True,False,STAY,2
5,12.600,3,3,2,1,True,False,STAY,2
5,12.800,3,2,2,1,True,False,STAY,2
5,13.000,3,2,2,1,False,False,STAY,3
5,13.200,3,1,2,1,False,False,STAY,3
5,13.400,3,1,2,1,False,False,STAY,3
5,13.600,3,2,2,1,False,False,STAY,3
5,13.800,3,3,2,1,False,False,STAY,3
5,14.000,2,3,2,1,False,False,STAY,3
5,14.200,1,3,2,1,False,False,STAY,3
5,14.400,1,3,2,1,False,False,STAY,3
5,14.600,1,3,2,1,False,False,STAY,3
5,14.800,1,3,2,1,False,False,STAY,3
5,15.000,1,3,2,1,True,False,STAY,3
5,15.200,2,3,2,1,True,False,STAY,3
5,15.400,3,3,2,1,True,False,STAY,3
5,15.600,3,2,2,1,True,False,STAY,3
5,15.800,3,2,2,1,False,False,STAY,4
5,16.000,3,2,2,1,False,False,STAY,4
5,16.201,3,1,2,1,False,False,STAY,4
5,16.401,3,2,2,1,False,False,STAY,4
5,16.601,3,3,2,1,False,False,STAY,4
5,16.801,2,3,2,1,False,False,STAY,4
5,17.001,1,3,2,1,False,False,STAY,4
5,17.201,1,3,2,1,False,False,STAY,4
5,17.401,2,3,2,1,False,False,STAY,4
5,17.601,3,3,2,1,False,False,STAY,4
5,17.801,3,2,2,1,False,False,STAY,4
5,18.001,3,1,2,1,False,False,STAY,4
5,18.201,3,1,2,1,False,False,STAY,4
5,18.401,3,2,2,1,False,False,STAY,4
5,18.601,3,3,2,1,False,False,STAY,4
5,18.801,2,3,2,1,False,False,STAY,4
5,19.001,1,3,2,1,False,False,STAY,4
5,19.201,1,3,2,1,False,False,STAY,4
5,19.401,1,3,2,1,False,False,STAY,4
5,19.601,1,3,2,1,False,False,STAY,4
5,19.801,1,3,2,1,False,False,STAY,4
5,20.001,1,3,2,1,True,False,STAY,4
5,20.201,2,3,2,1,True,False,STAY,4
5,20.401,3,3,2,1,True,False,STAY,4
5,20.601,3,2,2,1,True,False,STAY,4
5,20.801,3,2,2,1,False,False,STAY,5
5,21.001,3,1,2,1,False,False,STAY,5
5,21.201,3,1,2,1,False,False,STAY,5
5,21.401,3,2,2,1,False,False,STAY,5
5,21.601,3,3,2,1,False,False,STAY,5
5,21.801,2,3,2,1,False,False,STAY,5
5,22.001,1,3,2,1,False,False,STAY,5
5,22.201,1,3,2,1,False,False,STAY,5
5,22.401,1,3,2,1,False,False,STAY,5
5,22.601,1,3,2,1,False,False,STAY,5
5,22.801,1,3,2,1,False,False,STAY,5
5,23.001,1,3,2,1,True,False,STAY,5
5,23.201,2,3,2,1,True,False,STAY,5
5,23.401,3,3,2,1,True,False,STAY,5
5,23.601,3,2,2,1,True,False,STAY,5
5,23.801,3,2,2,1,False,False,STAY,6
5,24.001,3,2,2,1,False,False,STAY,6
5,24.201,3,2,2,1,False,False,STAY,6
5,24.401,3,3,2,1,False,False,STAY,6
5,24.601,2,3,2,1,False,False,STAY,6
5,24.801,1,3,2,1,False,False,STAY,6
5,25.001,1,3,2,1,False,False,STAY,6
5,25.201,2,3,2,1,False,False,STAY,6
5,25.401,3,3,2,1,False,False,STAY,6
5,25.601,3,2,2,1,False,False,STAY,6
5,25.801,3,1,2,1,False,False,STAY,6
5,26.001,3,1,2,1,False,False,STAY,6
5,26.201,3,2,2,1,False,False,STAY,6
5,26.401,3,3,2,1,False,False,STAY,6
5,26.601,2,3,2,1,False,False,STAY,6
5,26.801,1,3,2,1,False,False,STAY,6
5,27.001,1,3,2,1,False,False,STAY,6
5,27.201,1,3,2,1,False,False,STAY,6
5,27.401,1,3,2,1,False,False,STAY,6
5,27.601,1,3,2,1,False,False,STAY,6
5,27.801,1,3,2,1,False,False,STAY,6
5,28.001,1,3,2,1,False,False,STAY,6
5,28.201,1,3,2,1,True,False,STAY,6
5,28.401,2,3,2,1,True,False,STAY,6
5,28.601,3,3,2,1,True,False,STAY,6
5,28.801,3,2,2,1,True,False,STAY,6
5,29.001,3,2,2,1,False,False,STAY,7
5,29.201,3,1,2,1,False,False,STAY,7
5,29.401,3,1,2,1,False,False,STAY,7
5,29.601,3,1,2,1,False,False,STAY,7
5,29.801,3,2,2,1,False,False,STAY,7
5,30.001,3,3,2,1,False,False,STAY,7
5,30.201,2,3,2,1,False,False,STAY,7
5,30.401,1,3,2,1,False,False,STAY,7
5,30.601,1,3,2,1,False,False,STAY,7
5,30.801,1,3,2,1,False,False,STAY,7
5,31.001,1,3,2,1,False,False,STAY,7
5,31.201,1,3,2,1,True,False,STAY,7
5,31.401,2,3,2,1,True,False,STAY,7
5,31.601,3,3,2,1,True,False,STAY,7
5,31.801,3,2,2,1,True,False,STAY,7
5,32.001,3,2,2,1,False,False,STAY,8
5,32.201,3,3,2,1,False,False,STAY,8
5,32.390,2,3,2,1,False,False,STAY,8
5,32.603,1,3,2,1,False,False,STAY,8
5,32.803,1,3,2,1,False,False,STAY,8
5,33.003,1,3,2,1,False,False,STAY,8
5,33.203,1,3,2,1,False,False,STAY,8
5,33.403,2,3,2,1,False,False,STAY,8
5,33.603,3,3,2,1,False,False,STAY,8
5,33.803,3,2,2,1,False,False,STAY,8
5,34.003,3,1,2,1,False,False,STAY,8
5,34.203,3,1,2,1,False,False,STAY,8
5,34.403,3,2,2,1,False,False,STAY,8
5,34.603,3,3,2,1,False,False,STAY,8
5,34.803,2,3,2,1,False,False,STAY,8
5,35.004,1,3,2,1,False,False,STAY,8
5,35.204,1,3,2,1,False,False,STAY,8
5,35.404,1,3,2,1,False,False,STAY,8
5,35.604,1,3,2,1,False,False,STAY,8
5,35.804,1,3,2,1,False,False,STAY,8
5,36.004,1,3,2,1,True,False,STAY,8
5,36.204,2,3,2,1,True,False,STAY,8
5,36.404,3,3,2,1,True,False,STAY,8
5,36.604,3,2,2,1,True,False,STAY,8
5,36.804,3,2,2,1,False,False,STAY,9
5,37.004,3,1,2,1,False,False,STAY,9
5,37.319,3,1,2,1,False,False,STAY,9
5,37.519,3,1,2,1,False,False,STAY,9
5,37.719,3,1,2,1,False,False,STAY,9
5,37.919,3,2,2,1,False,False,STAY,9
5,38.119,3,3,2,1,False,False,STAY,9
5,38.319,2,3,2,1,False,False,STAY,9
5,38.519,1,3,2,1,False,False,STAY,9
5,38.719,1,3,2,1,False,False,STAY,9
5,38.919,1,3,2,1,False,False,STAY,9
5,39.119,1,3,2,1,False,False,STAY,9
5,39.319,1,3,2,1,False,False,STAY,9
5,39.519,1,3,2,1,True,False,STAY,9
5,39.719,2,3,2,1,True,False,STAY,9
5,39.919,3,3,2,1,True,False,STAY,9
5,40.119,3,2,2,1,True,False,STAY,9
5,40.319,3,2,2,1,False,False,STAY,10
5,40.519,3,1,2,1,False,False,STAY,10
5,40.719,3,1,2,1,False,False,STAY,10
5,40.919,3,2,2,1,False,False,STAY,10
5,41.119,3,3,2,1,False,False,STAY,10
5,41.319,2,3,2,1,False,False,STAY,10
5,41.519,1,3,2,1,False,False,STAY,10
5,41.719,1,3,2,1,False,False,STAY,10
5,41.919,1,3,2,1,False,False,STAY,10
5,42.119,1,3,2,1,False,False,STAY,10
5,42.319,1,3,2,1,True,False,STAY,10
5,42.519,2,3,2,1,True,False,STAY,10
5,42.719,3,3,2,1,True,False,STAY,10
5,42.919,3,2,2,1,True,False,STAY,10
5,43.119,3,2,2,1,False,False,STAY,11
5,43.319,3,1,2,1,False,False,STAY,11
5,43.519,3,1,2,1,False,False,STAY,11
5,43.719,3,2,2,1,False,False,STAY,11
5,43.919,3,3,2,1,False,False,STAY,11
5,44.119,2,3,2,1,False,False,STAY,11
5,44.319,1,3,2,1,False,False,STAY,11
5,44.519,1,3,2,1,False,False,STAY,11
5,44.720,1,3,2,1,False,False,STAY,11
5,44.920,1,3,2,1,False,False,STAY,11
5,45.120,1,3,2,1,False,False,STAY,11
5,45.320,1,3,2,1,False,False,STAY,11
5,45.520,1,3,2,1,True,False,STAY,11
5,45.720,2,3,2,1,True,False,STAY,11
5,45.920,3,3,2,1,True,False,STAY,11
5,46.120,3,2,2,1,True,False,STAY,11
5,46.320,3,2,2,1,False,False,STAY,12
5,46.520,3,1,2,1,False,False,STAY,12
5,46.720,3,2,2,1,False,False,STAY,12
5,46.920,3,3,2,1,False,False,STAY,12
5,47.120,2,3,2,1,False,False,STAY,12
5,47.320,1,3,2,1,False,False,STAY,12
5,47.520,1,3,2,1,False,False,STAY,12
5,47.720,1,3,2,1,False,False,STAY,12
5,47.920,1,3,2,1,False,False,STAY,12
5,48.120,1,3,2,1,False,False,STAY,12
5,48.320,1,3,2,1,False,False,STAY,12
5,48.520,2,3,2,1,False,False,UP,12
5,48.720,3,3,1,1,False,False,STAY,12
5,48.920,3,2,1,1,False,False,STAY,12
5,49.120,3,1,1,1,False,False,STAY,12
5,49.320,3,1,1,1,False,False,STAY,12
5,49.520,3,2,1,1,False,False,STAY,12
5,49.720,3,3,1,1,False,False,STAY,12
5,49.920,2,3,1,1,False,False,STAY,12
5,50.120,1,3,1,1,False,False,STAY,12
5,50.320,1,3,1,1,False,False,STAY,12
5,50.520,1,3,1,1,False,False,STAY,12
5,50.720,1,3,1,1,False,False,STAY,12
5,50.920,1,3,1,1,True,False,STAY,12
5,51.120,2,3,1,1,True,False,STAY,12
5,51.320,3,3,1,1,True,False,STAY,12
5,51.520,3,2,1,1,True,False,STAY,12
5,51.720,3,2,1,1,False,False,STAY,13
5,51.920,3,1,1,1,False,False,STAY,13
5,52.120,3,1,1,1,False,False,STAY,13
5,52.320,3,2,1,1,False,False,STAY,13
5,52.520,3,3,1,1,False,False,STAY,13
5,52.720,2,3,1,1,False,False,STAY,13
5,52.920,1,3,1,1,False,False,STAY,13
5,53.120,1,3,1,1,False,False,STAY,13
5,53.320,1,3,1,1,False,False,STAY,13
5,53.520,1,3,1,1,False,False,STAY,13
5,53.720,1,3,1,1,False,False,STAY,13
5,53.920,1,3,1,1,True,False,STAY,13
5,54.120,2,3,1,1,True,False,STAY,13
5,54.320,3,3,1,1,True,False,STAY,13
5,54.520,3,2,1,1,True,False,STAY,13
5,54.720,3,2,1,1,False,False,STAY,14
5,54.920,3,1,1,1,False,False,STAY,14
5,55.120,3,1,1,1,False,False,STAY,14
5,55.320,2,1,1,1,False,False,STAY,14
5,55.520,2,1,1,1,False,False,STAY,14
5,55.720,2,1,1,1,False,False,STAY,14
5,55.920,2,1,1,1,False,False,DOWN,14
5,56.120,2,1,1,1,False,False,UP,14
5,56.320,2,1,1,1,False,False,STAY,14
5,56.520,2,1,1,1,False,False,STAY,14
5,56.720,2,1,1,1,False,False,STAY,14
5,56.920,2,1,1,1,False,False,STAY,14
5,57.120,2,1,1,1,False,False,UP,14
5,57.320,2,1,1,1,False,False,RIGHT,14
5,57.520,1,1,1,2,False,False,RIGHT,14
5,57.833,1,2,1,3,False,False,DOWN,14
5,58.035,1,3,2,3,False,False,RIGHT,14
5,58.235,1,3,2,3,False,False,DOWN,14
5,58.435,1,3,3,3,False,False,STAY,14
5,58.635,1,3,3,3,False,False,STAY,14
5,58.835,1,3,3,3,True,False,LEFT,14
5,59.035,2,3,3,2,True,False,STAY,14
5,59.235,3,3,3,2,True,False,STAY,14
5,59.435,3,3,3,2,True,False,LEFT,14
5,59.635,3,2,3,1,True,False,STAY,14
5,59.835,3,2,3,1,False,False,LEFT,15
6,0.200,1,3,3,1,False,False,UP,0
6,0.400,1,3,2,1,False,False,STAY,0
6,0.600,1,3,2,1,False,False,STAY,0
6,0.800,1,3,2,1,False,False,STAY,0
6,1.000,1,3,2,1,False,False,STAY,0
6,1.200,2,3,2,1,False,False,UP,0
6,1.400,3,3,1,1,False,False,STAY,0
6,1.600,3,2,1,1,False,False,RIGHT,0
6,1.800,3,1,1,2,False,False,STAY,0
6,2.000,3,1,1,2,False,False,RIGHT,0
6,2.200,2,1,1,3,False,False,DOWN,0
6,2.400,1,1,2,3,False,False,DOWN,0
6,2.600,1,2,3,3,False,False,STAY,0
6,2.800,1,3,3,3,False,False,LEFT,0
6,3.000,1,3,3,2,False,False,LEFT,0
6,3.200,1,3,3,1,False,False,UP,0
6,3.400,1,3,2,1,False,False,STAY,0
6,3.600,1,3,2,1,True,False,STAY,0
6,3.800,2,3,2,1,True,False,STAY,0
6,4.000,3,3,2,1,True,False,STAY,0
6,4.200,3,2,2,1,True,False,STAY,0
6,4.400,3,2,2,1,False,False,STAY,1
6,4.600,3,1,2,1,False,False,STAY,1
6,4.800,3,1,2,1,False,False,STAY,1
6,5.000,3,2,2,1,False,False,STAY,1
6,5.200,3,3,2,1,False,False,STAY,1
6,5.400,2,3,2,1,False,False,STAY,1
6,5.600,1,3,2,1,False,False,STAY,1
6,5.800,1,3,2,1,False,False,STAY,1
6,6.000,1,3,2,1,False,False,STAY,1
6,6.200,1,3,2,1,False,False,STAY,1
6,6.400,1,3,2,1,True,False,STAY,1
6,6.600,2,3,2,1,True,False,STAY,1
6,6.800,3,3,2,1,True,False,STAY,1
6,7.000,3,2,2,1,True,False,STAY,1
6,7.200,3,2,2,1,False,False,STAY,2
6,7.400,3,2,2,1,False,False,STAY,2
6,7.600,3,1,2,1,False,False,STAY,2
6,7.800,3,1,2,1,False,False,STAY,2
6,8.000,3,1,2,1,False,False,STAY,2
6,8.200,3,1,2,1,False,False,STAY,2
6,8.400,3,2,2,1,False,False,STAY,2
6,8.600,3,3,2,1,False,False,STAY,2
6,8.800,2,3,2,1,False,False,STAY,2
6,9.000,1,3,2,1,False,False,STAY,2
6,9.200,1,3,2,1,False,False,STAY,2
6,9.400,1,3,2,1,False,False,STAY,2
6,9.600,1,3,2,1,False,False,STAY,2
6,9.800,1,3,2,1,True,False,STAY,2
6,10.000,2,3,2,1,True,False,STAY,2
6,10.200,3,3,2,1,True,False,STAY,2
6,10.400,3,2,2,1,True,False,STAY,2
6,10.600,3,2,2,1,False,False,STAY,3
6,10.800,3,1,2,1,False,False,STAY,3
6,11.000,3,1,2,1,False,False,STAY,3
6,11.200,3,2,2,1,False,False,STAY,3
6,11.400,3,3,2,1,False,False,STAY,3
6,11.600,2,3,2,1,False,False,STAY,3
6,11.800,1,3,2,1,False,False,STAY,3
6,12.000,1,3,2,1,False,False,STAY,3
6,12.200,1,3,2,1,False,False,STAY,3
6,12.400,1,3,2,1,False,False,STAY,3
6,12.600,1,3,2,1,True,False,STAY,3
6,12.800,2,3,2,1,True,False,STAY,3
6,13.000,3,3,2,1,True,False,STAY,3
6,13.200,3,2,2,1,True,False,STAY,3
6,13.400,3,2,2,1,False,False,STAY,4
6,13.600,3,1,2,1,False,False,STAY,4
6,13.800,3,1,2,1,False,False,STAY,4
6,14.000,3,2,2,1,False,False,STAY,4
6,14.200,3,3,2,1,False,False,STAY,4
6,14.400,2,3,2,1,False,False,STAY,4
6,14.600,1,3,2,1,False,False,STAY,4
6,14.800,1,3,2,1,False,False,STAY,4
6,15.000,1,3,2,1,False,False,STAY,4
6,15.200,1,3,2,1,False,False,STAY,4
6,15.400,1,3,2,1,False,False,STAY,4
6,15.600,1,3,2,1,True,False,STAY,4
6,15.801,2,3,2,1,True,False,STAY,4
6,16.001,3,3,2,1,True,False,STAY,4
6,16.201,3,2,2,1,True,False,STAY,4
6,16.401,3,2,2,1,False,False,STAY,5
6,16.601,3,2,2,1,False,False,STAY,5
6,16.801,3,2,2,1,False,False,STAY,5
6,17.001,3,1,2,1,False,False,STAY,5
6,17.201,3,1,2,1,False,False,STAY,5
6,17.401,3,2,2,1,False,False,STAY,5
6,17.601,3,3,2,1,False,False,STAY,5
6,17.801,2,3,2,1,False,False,STAY,5
6,18.001,1,3,2,1,False,False,STAY,5
6,18.201,1,3,2,1,False,False,STAY,5
6,18.401,1,3,2,1,False,False,STAY,5
6,18.601,1,3,2,1,False,False,STAY,5
6,18.801,1,3,2,1,True,False,STAY,5
6,19.001,2,3,2,1,True,False,STAY,5
6,19.201,3,3,2,1,True,False,STAY,5
6,19.401,3,2,2,1,True,False,STAY,5
6,19.601,3,2,2,1,False,False,STAY,6
6,19.801,3,2,2,1,False,False,STAY,6
6,20.001,3,3,2,1,False,False,STAY,6
6,20.201,2,3,2,1,False,False,STAY,6
6,20.401,1,3,2,1,False,False,STAY,6
6,20.601,1,3,2,1,False,False,STAY,6
6,20.801,1,3,2,1,False,False,STAY,6
6,21.001,1,3,2,1,False,False,STAY,6
6,21.201,1,3,2,1,False,False,STAY,6
6,21.401,1,3,2,1,False,False,STAY,6
6,21.601,2,3,2,1,False,False,STAY,6
6,21.801,3,3,2,1,False,False,STAY,6
6,22.001,3,2,2,1,False,False,STAY,6
6,22.201,3,1,2,1,False,False,STAY,6
6,22.401,3,1,2,1,False,False,STAY,6
6,22.601,3,1,2,1,False,False,STAY,6
6,22.801,3,1,2,1,False,False,STAY,6
6,23.001,3,2,2,1,False,False,STAY,6
6,23.201,3,3,2,1,False,False,STAY,6
6,23.401,2,3,2,1,False,False,STAY,6
6,23.601,1,3,2,1,False,False,STAY,6
6,23.801,1,3,2,1,False,False,STAY,6
6,24.001,1,3,2,1,False,False,STAY,6
6,24.201,1,3,2,1,False,False,STAY,6
6,24.401,1,3,2,1,False,False,STAY,6
6,24.601,1,3,2,1,False,False,STAY,6
6,24.801,1,3,2,1,True,False,STAY,6
6,25.001,2,3,2,1,True,False,STAY,6
6,25.201,3,3,2,1,True,False,STAY,6
6,25.401,3,2,2,1,True,False,STAY,6
6,25.601,3,2,2,1,False,False,STAY,7
6,25.801,3,3,2,1,False,False,STAY,7
6,26.001,2,3,2,1,False,False,STAY,7
6,26.201,1,3,2,1,False,False,STAY,7
6,26.399,1,3,2,1,False,False,STAY,7
6,26.604,1,3,2,1,False,False,STAY,7
6,26.804,1,3,2,1,False,False,STAY,7
6,27.004,1,3,2,1,False,False,STAY,7
6,27.204,2,3,2,1,False,False,STAY,7
6,27.404,3,3,2,1,False,False,STAY,7
6,27.604,3,2,2,1,False,False,STAY,7
6,27.804,3,1,2,1,False,False,STAY,7
6,28.004,3,1,2,1,False,False,STAY,7
6,28.204,3,2,2,1,False,False,STAY,7
6,28.404,3,3,2,1,False,False,STAY,7
6,28.604,2,3,2,1,False,False,STAY,7
6,28.804,1,3,2,1,False,False,STAY,7
6,29.004,1,3,2,1,False,False,STAY,7
6,29.204,1,3,2,1,False,False,STAY,7
6,29.404,1,3,2,1,False,False,STAY,7
6,29.604,1,3,2,1,False,False,STAY,7
6,29.804,1,3,2,1,True,False,STAY,7
6,30.004,2,3,2,1,True,False,STAY,7
6,30.204,3,3,2,1,True,False,STAY,7
6,30.404,3,2,2,1,True,False,STAY,7
6,30.604,3,2,2,1,False,False,STAY,8
6,30.804,3,1,2,1,False,False,STAY,8
6,31.004,3,1,2,1,False,False,STAY,8
6,31.204,3,2,2,1,False,False,STAY,8
6,31.404,3,3,2,1,False,False,STAY,8
6,31.604,2,3,2,1,False,False,STAY,8
6,31.804,1,3,2,1,False,False,STAY,8
6,32.004,1,3,2,1,False,False,STAY,8
6,32.204,1,3,2,1,False,False,STAY,8
6,32.404,1,3,2,1,False,False,STAY,8
6,32.604,1,3,2,1,False,False,STAY,8
6,32.804,1,3,2,1,False,False,STAY,8
6,33.004,1,3,2,1,True,False,STAY,8
6,33.204,2,3,2,1,True,False,STAY,8
6,33.404,3,3,2,1,True,False,STAY,8
6,33.604,3,2,2,1,True,False,STAY,8
6,33.804,3,2,2,1,False,False,STAY,9
6,34.004,3,1,2,1,False,False,STAY,9
6,34.204,3,1,2,1,False,False,STAY,9
6,34.404,3,2,2,1,False,False,STAY,9
6,34.604,3,3,2,1,False,False,STAY,9
6,34.804,2,3,2,1,False,False,STAY,9
6,35.004,1,3,2,1,False,False,STAY,9
6,35.204,1,3,2,1,False,False,STAY,9
6,35.404,2,3,2,1,False,False,STAY,9
6,35.604,3,3,2,1,False,False,STAY,9
6,35.804,3,2,2,1,False,False,STAY,9
6,36.004,3,1,2,1,False,False,STAY,9
6,36.204,3,1,2,1,False,False,STAY,9
6,36.404,3,2,2,1,False,False,STAY,9
6,36.604,3,3,2,1,False,False,STAY,9
6,36.804,2,3,2,1,False,False,STAY,9
6,37.004,1,3,2,1,False,False,STAY,9
6,37.204,1,3,2,1,False,False,STAY,9
6,37.404,1,3,2,1,False,False,STAY,9
6,37.604,1,3,2,1,False,False,STAY,9
6,37.804,1,3,2,1,True,False,STAY,9
6,38.004,2,3,2,1,True,False,STAY,9
6,38.204,3,3,2,1,True,False,STAY,9
6,38.404,3,2,2,1,True,False,STAY,9
6,38.604,3,2,2,1,False,False,STAY,10
6,38.804,3,1,2,1,False,False,STAY,10
6,39.004,3,1,2,1,False,False,STAY,10
6,39.204,3,2,2,1,False,False,STAY,10
6,39.404,3,3,2,1,False,False,STAY,10
6,39.604,2,3,2,1,False,False,STAY,10
6,39.804,1,3,2,1,False,False,STAY,10
6,40.004,1,3,2,1,False,False,STAY,10
6,40.204,1,3,2,1,False,False,STAY,10
6,40.404,1,3,2,1,False,False,STAY,10
6,40.604,1,3,2,1,True,False,STAY,10
6,40.804,2,3,2,1,True,False,STAY,10
6,41.004,3,3,2,1,True,False,STAY,10
6,41.204,3,2,2,1,True,False,STAY,10
6,41.404,3,2,2,1,False,False,STAY,11
6,41.604,3,3,2,1,False,False,STAY,11
6,41.804,2,3,2,1,False,False,STAY,11
6,42.004,1,3,2,1,False,False,STAY,11
6,42.204,1,3,2,1,False,False,STAY,11
6,42.404,2,3,2,1,False,False,STAY,11
6,42.604,3,3,2,1,False,False,STAY,11
6,42.804,3,2,2,1,False,False,STAY,11
6,43.004,3,1,2,1,False,False,STAY,11
6,43.204,3,1,2,1,False,False,STAY,11
6,43.404,3,2,2,1,False,False,STAY,11
6,43.604,3,3,2,1,False,False,STAY,11
6,43.804,2,3,2,1,False,False,STAY,11
6,44.004,1,3,2,1,False,False,STAY,11
6,44.204,1,3,2,1,False,False,STAY,11
